Best trial value: 0.06676275380849879
Best hyperparameters: {'optimizer': 'RMSprop', 'activation_function': 'leaky_relu', 'learning_rate': 0.00017489205183753874, 'num_neurons': 87, 'num_hidden_layers': 2, 'l1_reg': 0.00040322538610911165, 'l2_reg': 2.899284099154708e-05}

All trial results:
Trial 277: Value=0.10120051269699547, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.002261637340549348, 'num_neurons': 18, 'num_hidden_layers': 4, 'l1_reg': 0.0005350611114235157, 'l2_reg': 0.0012387986162070066}
Trial 278: Value=0.11701288095502306, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0017096622893202412, 'num_neurons': 20, 'num_hidden_layers': 4, 'l1_reg': 0.0001415258702288612, 'l2_reg': 0.002644332507200058}
Trial 279: Value=0.0870580261188867, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0009247979502728249, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0009745736878649704, 'l2_reg': 0.0017660516218233793}
Trial 280: Value=0.09203116906179354, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0005072083778577277, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0010177521957201847, 'l2_reg': 0.0014508791358113842}
Trial 281: Value=0.09629815303715204, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0005991063787445251, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0012008666179987942, 'l2_reg': 0.0022765651606114724}
Trial 282: Value=0.11934508441476382, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0008566670046754399, 'num_neurons': 23, 'num_hidden_layers': 3, 'l1_reg': 0.0033514782396301887, 'l2_reg': 0.0010418321270553896}
Trial 283: Value=0.1062508145340737, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0005327822250732068, 'num_neurons': 20, 'num_hidden_layers': 3, 'l1_reg': 0.0023480850125804035, 'l2_reg': 0.0029161255638330574}
Trial 284: Value=0.09584423765768844, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0007003538558711313, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0010853191421951894, 'l2_reg': 0.0017651877070894253}
Trial 285: Value=0.13035130079388016, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0015005180230790581, 'num_neurons': 22, 'num_hidden_layers': 5, 'l1_reg': 0.0006032900359120469, 'l2_reg': 0.0030668394404928484}
Trial 286: Value=0.09580713627467193, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0004782927767066185, 'num_neurons': 26, 'num_hidden_layers': 5, 'l1_reg': 0.0013012939097461066, 'l2_reg': 0.0011231971490772035}
Trial 287: Value=0.09012401907178029, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0004077161151148036, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0006281572829904717, 'l2_reg': 0.004166418538117089}
Trial 288: Value=0.9999399904415097, Params={'optimizer': 'Ftrl', 'activation_function': 'relu', 'learning_rate': 0.0009704704396234753, 'num_neurons': 25, 'num_hidden_layers': 3, 'l1_reg': 0.0005785432102531803, 'l2_reg': 0.004793155291259385}
Trial 289: Value=0.09541293117421669, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00034780116025135365, 'num_neurons': 23, 'num_hidden_layers': 4, 'l1_reg': 0.0009831827555077436, 'l2_reg': 0.003809058953059188}
Trial 290: Value=0.0841724298666346, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00035778899974942734, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0005343436173822705, 'l2_reg': 0.002117062312052881}
Trial 291: Value=0.09600564079228541, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0003926395008933319, 'num_neurons': 21, 'num_hidden_layers': 3, 'l1_reg': 0.0017973466300005745, 'l2_reg': 0.0018352124122256253}
Trial 292: Value=0.3367915375745149, Params={'optimizer': 'Lion', 'activation_function': 'sigmoid', 'learning_rate': 0.0003991579625421073, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.000693777131375825, 'l2_reg': 0.003132486562885388}
Trial 293: Value=0.09975599042754518, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00031322037381734656, 'num_neurons': 24, 'num_hidden_layers': 4, 'l1_reg': 0.0003761733879587409, 'l2_reg': 0.0020640910813064513}
Trial 294: Value=0.1076311488785436, Params={'optimizer': 'Adamax', 'activation_function': 'tanh', 'learning_rate': 0.0011766886023023262, 'num_neurons': 27, 'num_hidden_layers': 3, 'l1_reg': 0.00019912174911497626, 'l2_reg': 0.005027570884121947}
Trial 295: Value=0.3868463762640595, Params={'optimizer': 'SGD', 'activation_function': 'relu', 'learning_rate': 0.0002693535722136343, 'num_neurons': 25, 'num_hidden_layers': 4, 'l1_reg': 0.0007554704756046297, 'l2_reg': 0.0017429984850658217}
Trial 296: Value=0.0876149307265266, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00035122131441641855, 'num_neurons': 22, 'num_hidden_layers': 3, 'l1_reg': 0.0004071217249373802, 'l2_reg': 0.002955535810298546}
Trial 297: Value=0.139378714923433, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00033835850092281714, 'num_neurons': 19, 'num_hidden_layers': 3, 'l1_reg': 0.008574853092599661, 'l2_reg': 0.0021174429865426087}
Trial 298: Value=0.09515044481651498, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0009352077593413204, 'num_neurons': 22, 'num_hidden_layers': 4, 'l1_reg': 0.0003787844921885302, 'l2_reg': 0.0012242243475783128}
Trial 299: Value=0.11726612243621991, Params={'optimizer': 'RMSprop', 'activation_function': 'silu', 'learning_rate': 0.00048658074922561603, 'num_neurons': 23, 'num_hidden_layers': 3, 'l1_reg': 0.0010543547924087174, 'l2_reg': 0.003012198250525258}
Trial 300: Value=1.0006230061746437, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00043728247163183183, 'num_neurons': 20, 'num_hidden_layers': 3, 'l1_reg': 0.0002105252983912487, 'l2_reg': 36.70810976280185}
Trial 301: Value=0.09583937135345466, Params={'optimizer': 'AdamW', 'activation_function': 'relu', 'learning_rate': 0.0002791913919344649, 'num_neurons': 27, 'num_hidden_layers': 4, 'l1_reg': 0.0003962181641995788, 'l2_reg': 0.00371630757188376}
Trial 302: Value=0.17575879573169392, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00032942112424514064, 'num_neurons': 24, 'num_hidden_layers': 5, 'l1_reg': 0.00011573203760197048, 'l2_reg': 0.0009762081848120947}
Trial 303: Value=0.089793067097281, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0014139562675153814, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0017345982563198405, 'l2_reg': 0.0024174188097379687}
Trial 304: Value=0.09442097082249686, Params={'optimizer': 'Adamax', 'activation_function': 'leaky_relu', 'learning_rate': 0.0008018766345544718, 'num_neurons': 22, 'num_hidden_layers': 3, 'l1_reg': 0.001757247940114544, 'l2_reg': 0.0016096063934703596}
Trial 305: Value=0.12919364241974993, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0013608482217026385, 'num_neurons': 26, 'num_hidden_layers': 4, 'l1_reg': 0.003211683981059152, 'l2_reg': 0.0024582357541859854}
Trial 306: Value=0.8810361834948974, Params={'optimizer': 'Adadelta', 'activation_function': 'relu', 'learning_rate': 0.0010689199116490247, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.00024103292525064736, 'l2_reg': 0.0043090090773107185}
Trial 307: Value=0.37982330097009837, Params={'optimizer': 'Adagrad', 'activation_function': 'relu', 'learning_rate': 0.0006440628571653886, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0013431180002566607, 'l2_reg': 0.0009442216832620987}
Trial 308: Value=0.10689635751800149, Params={'optimizer': 'Adamax', 'activation_function': 'gelu', 'learning_rate': 0.0004244395547837988, 'num_neurons': 21, 'num_hidden_layers': 4, 'l1_reg': 0.00044444934533507865, 'l2_reg': 0.0016896067912370932}
Trial 309: Value=0.08606293317328212, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.001183415698281724, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0008757525650330868, 'l2_reg': 0.002579981459977638}
Trial 310: Value=0.11582508169280446, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0014248518289289925, 'num_neurons': 10, 'num_hidden_layers': 4, 'l1_reg': 0.0010045243164640526, 'l2_reg': 0.0056869870441652644}
Trial 311: Value=0.17774977235226677, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.001198267445806868, 'num_neurons': 25, 'num_hidden_layers': 5, 'l1_reg': 0.0048443157174469795, 'l2_reg': 0.0012947371027033278}
Trial 312: Value=0.09621746022212334, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0016904078224407105, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.0021047513310174944, 'l2_reg': 0.003731594301146873}
Trial 313: Value=0.10381269631999823, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0003675562604489516, 'num_neurons': 23, 'num_hidden_layers': 4, 'l1_reg': 0.00014267681373308759, 'l2_reg': 0.002383684476025833}
Trial 314: Value=0.08552544885458492, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0014541275773600492, 'num_neurons': 25, 'num_hidden_layers': 3, 'l1_reg': 0.0009139781479227995, 'l2_reg': 0.0008330429618060637}
Trial 315: Value=0.09782486912208677, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0014580187094416918, 'num_neurons': 26, 'num_hidden_layers': 4, 'l1_reg': 0.00027268135557241075, 'l2_reg': 0.0008347315056988053}
Trial 316: Value=0.08962072203126957, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0012303927346073691, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.0004620964270264775, 'l2_reg': 0.006067768581991213}
Trial 317: Value=0.08898286675653684, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00117352094595545, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.0006693360968779814, 'l2_reg': 0.0053897098745391055}
Trial 318: Value=0.08330697527978627, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0011326383605773024, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0007453909955513616, 'l2_reg': 0.005497552046431371}
Trial 319: Value=0.10803438244199205, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.000879492944271645, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.0013754689626917617, 'l2_reg': 0.007352839237360514}
Trial 320: Value=0.08575993220673998, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0011771145167616313, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0007088249047219623, 'l2_reg': 0.006782213660570486}
Trial 321: Value=0.11608499068878576, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0011248934299701342, 'num_neurons': 25, 'num_hidden_layers': 3, 'l1_reg': 0.0022988134700513297, 'l2_reg': 0.006513595642259237}
Trial 322: Value=0.9997985282951051, Params={'optimizer': 'Ftrl', 'activation_function': 'tanh', 'learning_rate': 0.0011346805563752806, 'num_neurons': 29, 'num_hidden_layers': 3, 'l1_reg': 0.0007819230997871242, 'l2_reg': 0.006660461638997786}
Trial 323: Value=0.09107005453812701, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0012151320014587431, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0006936724542855165, 'l2_reg': 0.00445522252908845}
Trial 324: Value=0.09122085995695728, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0009398324985057374, 'num_neurons': 26, 'num_hidden_layers': 3, 'l1_reg': 0.0016307400920824366, 'l2_reg': 0.004591594090380389}
Trial 325: Value=0.1387131206042629, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00012768644105092163, 'num_neurons': 21, 'num_hidden_layers': 4, 'l1_reg': 0.0009642202166695087, 'l2_reg': 0.005661351584883617}
Trial 326: Value=1.0009412469240877, Params={'optimizer': 'Adamax', 'activation_function': 'sigmoid', 'learning_rate': 6.312368670031675e-05, 'num_neurons': 25, 'num_hidden_layers': 3, 'l1_reg': 0.0006586220969490419, 'l2_reg': 0.004211060601573327}
Trial 327: Value=0.2380004784769285, Params={'optimizer': 'Adamax', 'activation_function': 'silu', 'learning_rate': 0.0012831041620846623, 'num_neurons': 28, 'num_hidden_layers': 5, 'l1_reg': 0.007243653537723691, 'l2_reg': 0.00071771464512733}
Trial 328: Value=0.12212372819193572, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0007503733593791596, 'num_neurons': 5, 'num_hidden_layers': 3, 'l1_reg': 0.0028595001292173287, 'l2_reg': 0.003555617316270815}
Trial 329: Value=0.0921168571080198, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0010231968467841479, 'num_neurons': 26, 'num_hidden_layers': 4, 'l1_reg': 0.0012245417575943395, 'l2_reg': 0.0014326149520807626}
Trial 330: Value=0.11280837704795739, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00016950701548517933, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0006610542594732641, 'l2_reg': 0.007132868278745924}
Trial 331: Value=0.10387186393672278, Params={'optimizer': 'Adamax', 'activation_function': 'leaky_relu', 'learning_rate': 0.0013188811001230325, 'num_neurons': 22, 'num_hidden_layers': 4, 'l1_reg': 0.00048600088598795487, 'l2_reg': 0.004063723040231265}
Trial 332: Value=0.24703942613169347, Params={'optimizer': 'SGD', 'activation_function': 'relu', 'learning_rate': 0.0011696794352311112, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.0009394254285391446, 'l2_reg': 0.0015665830063298905}
Trial 333: Value=1.00303576779426, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.001276156379713301, 'num_neurons': 26, 'num_hidden_layers': 4, 'l1_reg': 28.257202980667422, 'l2_reg': 0.005168341932610111}
Trial 334: Value=0.13347617104773452, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0009214544713247503, 'num_neurons': 29, 'num_hidden_layers': 3, 'l1_reg': 0.0016035944239861605, 'l2_reg': 0.018514556304535426}
Trial 335: Value=0.10024021092499068, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00027827954693956713, 'num_neurons': 18, 'num_hidden_layers': 3, 'l1_reg': 0.0005204969383540102, 'l2_reg': 0.002287069204056686}
Trial 336: Value=0.11808848371392881, Params={'optimizer': 'Lion', 'activation_function': 'gelu', 'learning_rate': 0.0014112233489698741, 'num_neurons': 23, 'num_hidden_layers': 4, 'l1_reg': 0.0003573646805288704, 'l2_reg': 0.0008141219761224141}
Trial 337: Value=0.10329551256717469, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.0011048706631178735, 'num_neurons': 27, 'num_hidden_layers': 3, 'l1_reg': 0.0008406293676569195, 'l2_reg': 0.0035376438465073404}
Trial 338: Value=0.12001466254761767, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0024204730819210062, 'num_neurons': 25, 'num_hidden_layers': 4, 'l1_reg': 0.0014322119276255706, 'l2_reg': 0.008052531982730782}
Trial 339: Value=0.1066365146831142, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0009387796802912012, 'num_neurons': 20, 'num_hidden_layers': 5, 'l1_reg': 0.0005452979595784963, 'l2_reg': 0.0012185636902794764}
Trial 340: Value=0.09417165870519494, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00020954155996705744, 'num_neurons': 29, 'num_hidden_layers': 3, 'l1_reg': 0.0003539460427522728, 'l2_reg': 0.002104165391415157}
Trial 341: Value=0.09124327781508068, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0016519754628459954, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0009706267534323397, 'l2_reg': 0.003262390838902375}
Trial 342: Value=0.9206002516086019, Params={'optimizer': 'Adadelta', 'activation_function': 'relu', 'learning_rate': 0.0012213804328319404, 'num_neurons': 22, 'num_hidden_layers': 4, 'l1_reg': 0.0006223818414674417, 'l2_reg': 0.005329244247414989}
Trial 343: Value=0.41599647881046403, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0008359121795743797, 'num_neurons': 27, 'num_hidden_layers': 3, 'l1_reg': 0.002277495804278646, 'l2_reg': 0.4113026774327824}
Trial 344: Value=0.9344449829023667, Params={'optimizer': 'Adagrad', 'activation_function': 'relu', 'learning_rate': 1.789768736312864e-05, 'num_neurons': 29, 'num_hidden_layers': 4, 'l1_reg': 0.0003358880869215349, 'l2_reg': 0.0010126275255507653}
Trial 345: Value=0.08122089744379989, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0014306259093969532, 'num_neurons': 25, 'num_hidden_layers': 3, 'l1_reg': 0.0009868555874100158, 'l2_reg': 0.001797799259741242}
Trial 346: Value=0.1074969995501563, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0013508221108209197, 'num_neurons': 24, 'num_hidden_layers': 4, 'l1_reg': 0.0013850981181167627, 'l2_reg': 0.0015908851609505224}
Trial 347: Value=0.10043038099488648, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0015425900787249835, 'num_neurons': 23, 'num_hidden_layers': 5, 'l1_reg': 0.0009168413183770986, 'l2_reg': 0.0020808227724426246}
Trial 348: Value=0.09694112138591836, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0017554121399777764, 'num_neurons': 29, 'num_hidden_layers': 3, 'l1_reg': 0.0004760718774012175, 'l2_reg': 0.0008010456918345486}
Trial 349: Value=0.09947610619409901, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0022582333896910786, 'num_neurons': 21, 'num_hidden_layers': 3, 'l1_reg': 0.0024729848140153513, 'l2_reg': 0.0028236680126736587}
Trial 350: Value=1.0017506775444838, Params={'optimizer': 'Adamax', 'activation_function': 'sigmoid', 'learning_rate': 0.0017748741858914113, 'num_neurons': 26, 'num_hidden_layers': 4, 'l1_reg': 0.0014847719387729905, 'l2_reg': 0.0012878524675738866}
Trial 351: Value=0.7836987925557777, Params={'optimizer': 'Ftrl', 'activation_function': 'relu', 'learning_rate': 0.0014307198534425916, 'num_neurons': 25, 'num_hidden_layers': 2, 'l1_reg': 0.0003236765769011074, 'l2_reg': 0.0018787072738436958}
Trial 352: Value=0.10046396468457987, Params={'optimizer': 'Adamax', 'activation_function': 'tanh', 'learning_rate': 0.0010192271803692021, 'num_neurons': 35, 'num_hidden_layers': 5, 'l1_reg': 0.0006159442214901281, 'l2_reg': 0.0006444852958074737}
Trial 353: Value=0.10546574327191209, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.002606551102590474, 'num_neurons': 28, 'num_hidden_layers': 3, 'l1_reg': 0.0009616076473740825, 'l2_reg': 0.00920349711483296}
Trial 354: Value=0.17872190076063543, Params={'optimizer': 'Adam', 'activation_function': 'relu', 'learning_rate': 2.715743049171875e-05, 'num_neurons': 22, 'num_hidden_layers': 4, 'l1_reg': 0.000474351405659955, 'l2_reg': 0.002820666070795413}
Trial 355: Value=0.09878261683344451, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0015824211110081051, 'num_neurons': 30, 'num_hidden_layers': 2, 'l1_reg': 0.00025719414250245117, 'l2_reg': 0.0011748970479354703}
Trial 356: Value=1.0010468039581448, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0017960864488488185, 'num_neurons': 27, 'num_hidden_layers': 3, 'l1_reg': 0.0032150823622972484, 'l2_reg': 1.3239073555820697}
Trial 357: Value=0.12036467098713098, Params={'optimizer': 'Adamax', 'activation_function': 'silu', 'learning_rate': 0.0013492027714583435, 'num_neurons': 24, 'num_hidden_layers': 3, 'l1_reg': 0.0008719841592674115, 'l2_reg': 0.005728167468638307}
Trial 358: Value=0.09124474273034557, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0010793830395881003, 'num_neurons': 19, 'num_hidden_layers': 4, 'l1_reg': 0.0017659423967671254, 'l2_reg': 0.0017894678778853186}
Trial 359: Value=0.1528748869673553, Params={'optimizer': 'Lion', 'activation_function': 'relu', 'learning_rate': 0.0022319901565085194, 'num_neurons': 26, 'num_hidden_layers': 5, 'l1_reg': 0.0003984219202777375, 'l2_reg': 0.0035672840398274378}
Trial 360: Value=0.10557951904545702, Params={'optimizer': 'Adamax', 'activation_function': 'leaky_relu', 'learning_rate': 0.0014815120923162442, 'num_neurons': 29, 'num_hidden_layers': 2, 'l1_reg': 0.0001525803457289412, 'l2_reg': 0.013102963548474839}
Trial 361: Value=0.08126695304410957, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0002969279427607615, 'num_neurons': 34, 'num_hidden_layers': 3, 'l1_reg': 0.0006411474317853093, 'l2_reg': 0.002720443137852353}
Trial 362: Value=0.08841897781782725, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0002630704802870461, 'num_neurons': 34, 'num_hidden_layers': 3, 'l1_reg': 0.0003176668033754007, 'l2_reg': 0.00206411117791781}
Trial 363: Value=0.08784497316239738, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.0002393830795105412, 'num_neurons': 34, 'num_hidden_layers': 3, 'l1_reg': 0.00025992445058906386, 'l2_reg': 0.0026910741875160434}
Trial 364: Value=0.34382251115816076, Params={'optimizer': 'SGD', 'activation_function': 'relu', 'learning_rate': 0.00024128653849450914, 'num_neurons': 36, 'num_hidden_layers': 3, 'l1_reg': 0.00021692138753009457, 'l2_reg': 0.002241147254203678}
Trial 365: Value=0.09797604571876957, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00022254351109596708, 'num_neurons': 34, 'num_hidden_layers': 3, 'l1_reg': 0.0011811297717606965, 'l2_reg': 0.003808451559411857}
Trial 366: Value=0.08364231745081908, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00028758070540333075, 'num_neurons': 35, 'num_hidden_layers': 3, 'l1_reg': 0.0006178995337285118, 'l2_reg': 0.0009103501662869268}
Trial 367: Value=0.10590730824929073, Params={'optimizer': 'Adamax', 'activation_function': 'gelu', 'learning_rate': 0.00017501327162241785, 'num_neurons': 37, 'num_hidden_layers': 3, 'l1_reg': 0.0006105824691244094, 'l2_reg': 0.0007153720992157953}
Trial 368: Value=0.12701875319318265, Params={'optimizer': 'Adamax', 'activation_function': 'relu', 'learning_rate': 0.00029471292407071674, 'num_neurons': 34, 'num_hidden_layers': 3, 'l1_reg': 0.0046061549867757005, 'l2_reg': 0.000986538570709976}
Trial 369: Value=0.08209497547440457, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00025426438033037253, 'num_neurons': 33, 'num_hidden_layers': 3, 'l1_reg': 0.0012946047598450985, 'l2_reg': 0.0006376596451813241}
Trial 370: Value=0.09660518210810344, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.0002432448822485014, 'num_neurons': 33, 'num_hidden_layers': 3, 'l1_reg': 0.0019656518302523605, 'l2_reg': 0.0012516502739884682}
Trial 371: Value=0.07448231713282298, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.0002522347804019858, 'num_neurons': 39, 'num_hidden_layers': 3, 'l1_reg': 0.0011938574340041466, 'l2_reg': 0.0008092433345639735}
Trial 372: Value=0.07608459776287085, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00017435506946620206, 'num_neurons': 39, 'num_hidden_layers': 3, 'l1_reg': 0.0009620772350127892, 'l2_reg': 0.0007164826215021272}
Trial 373: Value=0.08226723541379745, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00019389819571606406, 'num_neurons': 38, 'num_hidden_layers': 3, 'l1_reg': 0.0012010024149332434, 'l2_reg': 0.000566409090774759}
Trial 374: Value=0.08105549029558139, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00019345327186230646, 'num_neurons': 37, 'num_hidden_layers': 2, 'l1_reg': 0.0011731788086075784, 'l2_reg': 0.0007235007334615428}
Trial 375: Value=0.10316586532420922, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00018307541510801474, 'num_neurons': 36, 'num_hidden_layers': 2, 'l1_reg': 0.002729169781456186, 'l2_reg': 0.000570472667514863}
Trial 376: Value=0.08391514446801895, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00018722784960352812, 'num_neurons': 39, 'num_hidden_layers': 2, 'l1_reg': 0.0015140288346240673, 'l2_reg': 0.0004601816258908072}
Trial 377: Value=0.10814188017459359, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00014151528670838936, 'num_neurons': 38, 'num_hidden_layers': 2, 'l1_reg': 0.0038790631756754285, 'l2_reg': 0.0005453610877548657}
Trial 378: Value=0.08458974856411187, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00019920330520997238, 'num_neurons': 41, 'num_hidden_layers': 2, 'l1_reg': 0.001349170778937428, 'l2_reg': 0.0004629995034535919}
Trial 379: Value=0.08795299470352946, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.000198189108753392, 'num_neurons': 40, 'num_hidden_layers': 2, 'l1_reg': 0.0016030496946964888, 'l2_reg': 0.0005446822216065367}
Trial 380: Value=0.102265614779587, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00019675666858604896, 'num_neurons': 40, 'num_hidden_layers': 2, 'l1_reg': 0.002700373588620538, 'l2_reg': 0.000518399177820577}
Trial 381: Value=0.1496667671439874, Params={'optimizer': 'RMSprop', 'activation_function': 'sigmoid', 'learning_rate': 0.00015119677881924364, 'num_neurons': 39, 'num_hidden_layers': 2, 'l1_reg': 0.0013781177232677824, 'l2_reg': 0.0006193187911631814}
Trial 382: Value=0.1113587492848271, Params={'optimizer': 'RMSprop', 'activation_function': 'relu', 'learning_rate': 0.00020531516157323832, 'num_neurons': 40, 'num_hidden_layers': 2, 'l1_reg': 0.006145742420159131, 'l2_reg': 0.00039096578494219995}
Trial 383: Value=0.11659682417564599, Params={'optimizer': 'RMSprop', 'activation_function': 'tanh', 'learning_rate': 0.0001616564986911456, 'num_neurons': 7, 'num_hidden_layers': 2, 'l1_reg': 0.0020435479402838583, 'l2_reg': 0.0005644314531966004}
